Источник,Территория,Ключевое слово,Название,Год от,Год до,URL,Описание
gpib,Смоленский уезд,топографическая,Военно-топографическаякарта БогодуховскогоуездаХарьковской губернии,,,http://elib.shpl.ru/ru/nodes/116594,
gpib,Смоленский уезд,топографическая,Мыс Арктический натопографическойкарте 1950-х гг.,1950,1950,http://elib.shpl.ru/ru/nodes/109284,
gpib,Смоленский уезд,топографическая,Мыс Вильда натопографическойкарте,,,http://elib.shpl.ru/ru/nodes/109257,
gpib,Смоленский уезд,топографическая,Полуостров Прончищевой натопографическойкарте,,,http://elib.shpl.ru/ru/nodes/109263,
gpib,Смоленский уезд,топографическая,"План земель г.Смоленск, смежных с выгонными землями и казенными дачами. Рубеж XVIII–XIX вв.",,,http://elib.shpl.ru/ru/nodes/111336,
gpib,Смоленский уезд,топографическая,"Сборник географических,топографическихи статистических материалов по Азии. - СПб. 1883-1914.",1883,1914,http://elib.shpl.ru/ru/nodes/53726,
gpib,Смоленский уезд,топографическая,Карта ДорогобужскогоуездаСмоленскойгубернии 1888 г.,1888,1888,http://elib.shpl.ru/ru/nodes/114570,
gpib,Смоленский уезд,топографическая,Мыс Медвежий Яр натопографическойкарте,,,http://elib.shpl.ru/ru/nodes/109262,
gpib,Смоленский уезд,топографическая,Остров Каминского Большой натопографическойкарте,,,http://elib.shpl.ru/ru/nodes/109260,
gpib,Смоленский уезд,топографическая,План городаСмоленска1905 г.,,,http://elib.shpl.ru/ru/nodes/117239,
gpib,Смоленский уезд,топографическая,Остров Вардроппера натопографическойкарте,,,http://elib.shpl.ru/ru/nodes/109258,
gpib,Смоленский уезд,топографическая,Полуостров Михайлова натопографическойкарте,,,http://elib.shpl.ru/ru/nodes/109259,
gpib,Смоленский уезд,топографическая,КартаСмоленскойгубернии 1907 г.,1907,1907,http://elib.shpl.ru/ru/nodes/116312,
gpib,Смоленский уезд,топографическая,Физическая картаСмоленскойгубернии 1857 г.,1857,1857,http://elib.shpl.ru/ru/nodes/116829,
gpib,Смоленский уезд,топографическая,Район мыса Стерлегова натопографическойкарте,,,http://elib.shpl.ru/ru/nodes/109254,
gpib,Смоленский уезд,топографическая,"Карта Юхновскогоуезда1887 г. (Смоленскаягуберния), р. Вязьма",,,http://elib.shpl.ru/ru/nodes/114554,
gpib,Смоленский уезд,топографическая,Топографическийплан Ираклийского полуострова,,,http://elib.shpl.ru/ru/nodes/79854,
gpib,Смоленский уезд,топографическая,Копия военно-топографическойкарты,,,http://elib.shpl.ru/ru/nodes/59629,
gpib,Смоленский уезд,топографическая,"Река Бобр и ее долина : военно-топографическийочерк. – Варшава, 1900.",1900,1900,http://elib.shpl.ru/ru/nodes/97293,
gpib,Смоленский уезд,топографическая,"Река Бобр и ее долина : военно-топографическоеисследование. – Вильна, 1900.",1900,1900,http://elib.shpl.ru/ru/nodes/97294,
gpib,Смоленский уезд,топографическая,1 : Риго-Шавельский район.- Отд.1 : Военно-топографическийочерк. – 1901.,1901,1901,http://elib.shpl.ru/ru/nodes/97416,
gpib,Смоленский уезд,топографическая,План г.Смоленска,,,http://elib.shpl.ru/ru/nodes/89501,
gpib,Смоленский уезд,топографическая,План военных лагерей подСмоленском,,,http://elib.shpl.ru/ru/nodes/89502,
gpib,Смоленский уезд,топографическая,Поквартальный планСмоленска,,,http://elib.shpl.ru/ru/nodes/89503,
gpib,Смоленский уезд,топографическая,Военно-топографическаякарта генерального штаба: р. Волга,,,http://elib.shpl.ru/ru/nodes/115201,
gpib,Смоленский уезд,топографическая,Военно-топографическаякарта генерального штаба: р. Иловля,,,http://elib.shpl.ru/ru/nodes/115202,
gpib,Смоленский уезд,топографическая,Военно-топографическаякарта генерального штаба: р. Иловля,,,http://elib.shpl.ru/ru/nodes/115208,
gpib,Смоленский уезд,топографическая,"Кавказом в статистическом, этнографическом,топографическоми финансовом отношениях : произведенное и изданное",,,http://elib.shpl.ru/ru/nodes/70312,
gpib,Смоленский уезд,топографическая,Схема вступления французов вСмоленск,,,http://elib.shpl.ru/ru/nodes/106170,
gpib,Смоленский уезд,топографическая,План сражения подСмоленском,,,http://elib.shpl.ru/ru/nodes/106171,
gpib,Смоленский уезд,топографическая,Краткие медико-топографическиесведения о старорусских соляных источниках : (с приложением планов города,,,http://elib.shpl.ru/ru/nodes/46020,
